universe,universe_name,symbol,security_id,exchange_segment,instrument_type,company_name,series,source,mapping_status,source_symbol
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,CAPLIPOINT,3906,NSE_EQ,EQUITY,Caplin Point Laboratories,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,CAPLIPOINT
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,KAJARIACER,1808,NSE_EQ,EQUITY,Kajaria Ceramics,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,KAJARIACER
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,CERA,15039,NSE_EQ,EQUITY,Cera Sanitaryware,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,CERA
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,DIXON,21690,NSE_EQ,EQUITY,Dixon Technologies,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,DIXON
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,TVSMOTOR,8479,NSE_EQ,EQUITY,TVS Motors,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,TVSMOTOR
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,HEROMOTOCO,1348,NSE_EQ,EQUITY,Hero Motocorp,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,HEROMOTOCO
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,EICHERMOT,910,NSE_EQ,EQUITY,Eicher Motors,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,EICHERMOT
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,EQUITAS,,,,,,hemant_super_45 + hemant_good_45 + hemant_good_200,missing_security_id,EQUITAS
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,ERIS,21154,NSE_EQ,EQUITY,Eris Lifesciences,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,ERIS
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,KEI,13310,NSE_EQ,EQUITY,KEI Industries,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,KEI
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,FINCABLES,1038,NSE_EQ,EQUITY,Finolex Cables,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,FINCABLES
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,FINEORG,3744,NSE_EQ,EQUITY,Fine Organic Industries,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,FINEORG
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,GODREJCP,10099,NSE_EQ,EQUITY,Godrej Consumer Products,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,GODREJCP
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,HONAUT,3417,NSE_EQ,EQUITY,Honeywell Automation,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,HONAUT
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,ISEC,,,,,,hemant_super_45 + hemant_good_45 + hemant_good_200,missing_security_id,ISEC
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,JCHAC,,,,,,hemant_super_45 + hemant_good_45 + hemant_good_200,missing_security_id,JCHAC
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,LALPATHLAB,11654,NSE_EQ,EQUITY,Dr. Lal Path Labs,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,LALPATHLAB
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,UNITDSPR,10447,NSE_EQ,EQUITY,United Spirits,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,MCDOWELL_N
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,MCX,31181,NSE_EQ,EQUITY,MCX,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,MCX
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,MOTILALOFS,14947,NSE_EQ,EQUITY,Motilal Oswal Financial Services,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,MOTILALOFS
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,OFSS,10738,NSE_EQ,EQUITY,Oracle Financial Services Software,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,OFSS
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,POLYCAB,9590,NSE_EQ,EQUITY,Polycab,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,POLYCAB
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,RADICO,10990,NSE_EQ,EQUITY,Radico Khaitan,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,RADICO
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,RAJESHEXPO,760461,NSE_EQ,EQUITY,Rajesh Exports,BZ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,RAJESHEXPO
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,RELAXO,24225,NSE_EQ,EQUITY,Relaxo Footwears,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,RELAXO
hemant_super_good_200_union,Hemant Super + Good 45 + Good 200,SFL,19184,NSE_EQ,EQUITY,Sheela Foam,EQ,hemant_super_45 + hemant_good_45 + hemant_good_200,mapped,SFL
